Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,149678,-,-,-,40.05,-105.3,-7,1888,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI
2003,1,1,0,30,0,0,-7,0.133,1.7000000000000002,73.07000000000001,-1,790,0
2003,1,1,1,30,0,0,-7,0.133,3,71.47,-1,790,0
2003,1,1,2,30,0,0,-7,0.133,4.1000000000000005,71.91,-1,790,0
2003,1,1,3,30,0,0,-7,0.133,4.4,73.67,-1,800,0
2003,1,1,4,30,0,0,-6,0.133,4.4,74.88,-1,800,0
2003,1,1,5,30,0,0,-6,0.133,4.4,75.62,-1,800,0
2003,1,1,6,30,0,0,-6,0.133,4.3,75.55,-1,800,0
2003,1,1,7,30,0,0,-6,0.133,4.1000000000000005,70.3,0,800,0
2003,1,1,8,30,62,176,-6,0.133,4.4,67.06,0,800,92
2003,1,1,9,30,51,0,-5,0.133,5.2,65.6,1,800,51
2003,1,1,10,30,168,59,-5,0.133,6.2,67.42,1,800,192
2003,1,1,11,30,176,27,-5,0.133,6.300000000000001,66.61,2,800,188
2003,1,1,12,30,198,298,-5,0.133,5.800000000000001,64.76,2,800,331
2003,1,1,13,30,88,0,-6,0.133,4.9,62.09,2,800,88
2003,1,1,14,30,135,80,-6,0.133,3.5,59.33,1,800,160
2003,1,1,15,30,74,98,-6,0.133,2,64.08,0,800,93
2003,1,1,16,30,12,0,-7,0.133,1.3,71.13,-1,800,12
2003,1,1,17,30,0,0,-8,0.133,1.2000000000000002,71.14,-2,810,0
2003,1,1,18,30,0,0,-9,0.133,1.1,73.4,-3,810,0
2003,1,1,19,30,0,0,-9,0.133,1.2000000000000002,76.76,-4,810,0
2003,1,1,20,30,0,0,-9,0.133,1.5,74.46000000000001,-4,810,0
2003,1,1,21,30,0,0,-10,0.133,2,71.93,-4,810,0
2003,1,1,22,30,0,0,-10,0.133,2.7,70.01,-4,810,0
2003,1,1,23,30,0,0,-11,0.133,3.2,67.6,-4,810,0
2003,1,2,0,30,0,0,-11,0.133,3.7,64.61,-4,810,0
2003,1,2,1,30,0,0,-12,0.133,4,66.74,-5,810,0
2003,1,2,2,30,0,0,-12,0.133,4.2,63.980000000000004,-5,800,0
2003,1,2,3,30,0,0,-13,0.133,4.2,60.19,-4,800,0
2003,1,2,4,30,0,0,-14,0.133,4.3,52.52,-4,800,0
2003,1,2,5,30,0,0,-14,0.133,4.4,49.97,-4,800,0
2003,1,2,6,30,0,0,-15,0.133,4.5,47.51,-4,800,0
2003,1,2,7,30,0,0,-15,0.133,4.800000000000001,43.76,-3,810,0
2003,1,2,8,30,60,219,-14,0.133,5.800000000000001,38.85,0,810,97
2003,1,2,9,30,121,245,-13,0.133,6.4,35.46,2,810,195
2003,1,2,10,30,52,918,-12,0.133,6.2,36.28,3,810,415
2003,1,2,11,30,58,938,-10,0.133,5.9,38.4,4,810,477
2003,1,2,12,30,58,941,-9,0.133,5.6000000000000005,40.28,5,810,482
2003,1,2,13,30,141,493,-7,0.133,4.9,44.45,5,810,342
2003,1,2,14,30,114,399,-6,0.133,4.1000000000000005,53,4,810,241
2003,1,2,15,30,39,708,-6,0.133,3.8000000000000003,62.25,1,810,175
2003,1,2,16,30,25,0,-7,0.133,4,63.33,0,810,25
2003,1,2,17,30,0,0,-7,0.133,4.5,65.12,0,810,0
2003,1,2,18,30,0,0,-8,0.133,5,63.2,0,810,0
2003,1,2,19,30,0,0,-8,0.133,5.300000000000001,61.800000000000004,0,810,0
2003,1,2,20,30,0,0,-8,0.133,5.4,61.300000000000004,0,810,0
2003,1,2,21,30,0,0,-8,0.133,5.300000000000001,61.29,0,810,0
2003,1,2,22,30,0,0,-8,0.133,5.2,60.78,0,810,0
2003,1,2,23,30,0,0,-8,0.133,5.1000000000000005,59.74,0,810,0
2003,1,3,0,30,0,0,-9,0.133,4.9,58.71,0,810,0
2003,1,3,1,30,0,0,-9,0.133,4.800000000000001,58.07,0,810,0
2003,1,3,2,30,0,0,-9,0.133,5,57.74,0,810,0
2003,1,3,3,30,0,0,-9,0.133,5.1000000000000005,57.64,0,810,0
2003,1,3,4,30,0,0,-9,0.133,5.2,53.53,0,810,0
2003,1,3,5,30,0,0,-9,0.133,5.2,53.61,0,810,0
2003,1,3,6,30,0,0,-9,0.133,5.300000000000001,54.13,0,810,0
2003,1,3,7,30,0,0,-8,0.133,5.4,51.46,1,810,0
2003,1,3,8,30,55,316,-7,0.133,5.6000000000000005,52.07,3,810,108
2003,1,3,9,30,102,420,-6,0.133,6,47.06,6,810,228
2003,1,3,10,30,159,353,-4,0.133,6.300000000000001,45.83,8,810,299
2003,1,3,11,30,128,612,-3,0.133,6.4,47.4,9,800,402
2003,1,3,12,30,204,79,-2,0.133,6.1000000000000005,50.45,9,800,240
2003,1,3,13,30,181,241,-1,0.133,5.300000000000001,57.050000000000004,8,800,280
2003,1,3,14,30,102,0,-1,0.133,4.6000000000000005,66.77,6,800,102
2003,1,3,15,30,65,0,-1,0.133,4,70.43,5,810,65
2003,1,3,16,30,9,0,-2,0.133,3.8000000000000003,78.93,3,810,9
2003,1,3,17,30,0,0,-2,0.133,3.7,82.4,2,810,0
2003,1,3,18,30,0,0,-2,0.133,3.7,80.71000000000001,1,810,0
2003,1,3,19,30,0,0,-3,0.133,3.7,79.27,1,810,0
2003,1,3,20,30,0,0,-3,0.133,3.7,78.18,1,810,0
2003,1,3,21,30,0,0,-3,0.133,3.7,77.56,1,810,0
2003,1,3,22,30,0,0,-3,0.133,3.6,77.06,1,810,0
2003,1,3,23,30,0,0,-3,0.133,3.4000000000000004,76.46000000000001,1,810,0
2003,1,4,0,30,0,0,-3,0.133,2.9000000000000004,76.09,0,810,0
2003,1,4,1,30,0,0,-3,0.133,2.5,81.32000000000001,0,810,0
2003,1,4,2,30,0,0,-3,0.133,2.2,80.85000000000001,0,810,0
2003,1,4,3,30,0,0,-4,0.133,2,79.88,0,810,0
2003,1,4,4,30,0,0,-4,0.133,2,84.33,0,810,0
2003,1,4,5,30,0,0,-4,0.133,2.1,76.83,0,810,0
2003,1,4,6,30,0,0,-4,0.133,2.3000000000000003,75.19,0,810,0
2003,1,4,7,30,0,0,-5,0.133,2.5,68.55,1,810,0
2003,1,4,8,30,18,0,-4,0.133,2.5,65.55,3,810,18
2003,1,4,9,30,128,132,-3,0.133,2.5,61.22,5,810,167
2003,1,4,10,30,125,544,-3,0.133,2.8000000000000003,53.49,7,810,341
2003,1,4,11,30,138,576,-3,0.133,2.7,49.47,8,810,397
2003,1,4,12,30,194,336,-3,0.133,2.5,51.25,8,800,347
2003,1,4,13,30,186,199,-2,0.133,2.3000000000000003,54.02,8,800,268
2003,1,4,14,30,133,256,-2,0.133,1.7000000000000002,60.14,7,810,216
2003,1,4,15,30,77,116,-2,0.133,1,72.27,4,810,100
2003,1,4,16,30,15,0,-2,0.133,0.6000000000000001,80.34,2,810,15
2003,1,4,17,30,0,0,-3,0.133,0.6000000000000001,79.36,1,810,0
2003,1,4,18,30,0,0,-3,0.133,0.8,78.61,1,810,0
2003,1,4,19,30,0,0,-3,0.133,1.4000000000000001,77.61,1,800,0
2003,1,4,20,30,0,0,-3,0.133,1.9000000000000001,76.19,1,800,0
2003,1,4,21,30,0,0,-4,0.133,2.3000000000000003,74.36,1,800,0
2003,1,4,22,30,0,0,-4,0.133,2.6,72.28,1,800,0
2003,1,4,23,30,0,0,-4,0.133,2.9000000000000004,69.96000000000001,1,800,0
2003,1,5,0,30,0,0,-5,0.133,3,67.96000000000001,1,800,0
2003,1,5,1,30,0,0,-5,0.133,3,67.73,1,800,0
2003,1,5,2,30,0,0,-5,0.133,2.8000000000000003,68.49,1,800,0
2003,1,5,3,30,0,0,-5,0.133,3,68.42,0,800,0
2003,1,5,4,30,0,0,-5,0.133,3.5,71.86,0,800,0
2003,1,5,5,30,0,0,-5,0.133,4.1000000000000005,70.2,0,800,0
2003,1,5,6,30,0,0,-6,0.133,4.3,68.34,0,800,0
2003,1,5,7,30,0,0,-6,0.133,4.4,61.64,1,800,0
2003,1,5,8,30,42,516,-6,0.133,4,59.120000000000005,3,800,128
2003,1,5,9,30,121,265,-5,0.133,3,55.160000000000004,5,800,201
2003,1,5,10,30,180,164,-4,0.133,2.3000000000000003,54.36,6,800,245
2003,1,5,11,30,210,147,-3,0.133,2.5,52.410000000000004,7,800,277
2003,1,5,12,30,206,264,-3,0.133,3.2,53.19,7,800,326
2003,1,5,13,30,151,14,-3,0.133,3.4000000000000004,58.17,6,800,157
2003,1,5,14,30,139,85,-3,0.133,2.9000000000000004,64.05,5,800,167
2003,1,5,15,30,11,0,-2,0.133,1.9000000000000001,76.87,3,810,11
2003,1,5,16,30,1,0,-2,0.133,1.3,81.34,1,810,1
2003,1,5,17,30,0,0,-3,0.133,1.3,86.04,0,810,0
2003,1,5,18,30,0,0,-2,0.133,1.3,94.47,0,810,0
2003,1,5,19,30,0,0,-3,0.133,1.2000000000000002,100,-1,810,0
2003,1,5,20,30,0,0,-3,0.133,1.2000000000000002,100,-1,810,0
2003,1,5,21,30,0,0,-3,0.133,1.1,100,-1,810,0
2003,1,5,22,30,0,0,-3,0.133,1.1,100,-1,810,0
2003,1,5,23,30,0,0,-3,0.133,1.2000000000000002,100,-1,810,0
2003,1,6,0,30,0,0,-4,0.133,1.2000000000000002,100,-2,810,0
2003,1,6,1,30,0,0,-4,0.133,1,100,-2,810,0
2003,1,6,2,30,0,0,-4,0.133,0.8,100,-2,810,0
2003,1,6,3,30,0,0,-4,0.133,0.8,100,-2,810,0
2003,1,6,4,30,0,0,-4,0.133,0.8,100,-2,810,0
2003,1,6,5,30,0,0,-5,0.133,0.9,100,-2,810,0
2003,1,6,6,30,0,0,-5,0.133,0.8,100,-3,810,0
2003,1,6,7,30,0,0,-5,0.133,1,82.4,-1,810,0
2003,1,6,8,30,38,651,-5,0.133,1.2000000000000002,70.43,1,810,147
2003,1,6,9,30,51,828,-4,0.133,1.2000000000000002,66.59,3,810,301
2003,1,6,10,30,58,909,-4,0.133,1.1,58.9,5,810,420
2003,1,6,11,30,58,951,-4,0.133,0.6000000000000001,52.35,6,810,488
2003,1,6,12,30,56,962,-5,0.133,0.4,51.300000000000004,7,810,497
2003,1,6,13,30,52,945,-5,0.133,0.6000000000000001,46.07,7,810,445
2003,1,6,14,30,48,882,-6,0.133,0.5,48.07,6,810,338
2003,1,6,15,30,38,744,-5,0.133,0.30000000000000004,64.1,3,810,189
2003,1,6,16,30,16,376,-6,0.133,0.5,68.1,1,810,33
2003,1,6,17,30,0,0,-6,0.133,0.9,69.27,0,810,0
2003,1,6,18,30,0,0,-7,0.133,1.7000000000000002,72.12,-1,810,0
2003,1,6,19,30,0,0,-8,0.133,2.7,71.92,-2,810,0
2003,1,6,20,30,0,0,-9,0.133,3.5,64.33,-2,810,0
2003,1,6,21,30,0,0,-11,0.133,3.6,58.050000000000004,-2,810,0
2003,1,6,22,30,0,0,-11,0.133,2.9000000000000004,54.64,-2,810,0
2003,1,6,23,30,0,0,-12,0.133,2.6,52.49,-2,810,0
2003,1,7,0,30,0,0,-12,0.133,3,46.7,-1,810,0
2003,1,7,1,30,0,0,-13,0.133,3.3000000000000003,44.65,-1,810,0
2003,1,7,2,30,0,0,-13,0.133,3.4000000000000004,42.59,-1,810,0
2003,1,7,3,30,0,0,-14,0.133,3.4000000000000004,40.89,-1,810,0
2003,1,7,4,30,0,0,-14,0.133,3.1,39.81,-1,810,0
2003,1,7,5,30,0,0,-14,0.133,2.8000000000000003,39.46,-1,810,0
2003,1,7,6,30,0,0,-14,0.133,2.7,36.84,0,810,0
2003,1,7,7,30,0,0,-14,0.133,3,32.69,1,810,0
2003,1,7,8,30,34,707,-12,0.133,3.6,33.42,4,810,153
2003,1,7,9,30,46,869,-10,0.133,3.7,31.5,7,810,309
2003,1,7,10,30,52,939,-9,0.133,3,28.55,10,810,428
2003,1,7,11,30,55,970,-8,0.133,2.3000000000000003,26.080000000000002,12,810,495
2003,1,7,12,30,56,971,-8,0.133,1.9000000000000001,24.79,13,810,503
2003,1,7,13,30,54,946,-7,0.133,1.4000000000000001,26.01,13,810,450
2003,1,7,14,30,48,889,-4,0.133,0.7000000000000001,34.56,12,810,343
2003,1,7,15,30,38,758,-2,0.133,0.6000000000000001,49.29,9,810,194
2003,1,7,16,30,16,394,-6,0.133,0.9,50.85,5,810,35
2003,1,7,17,30,0,0,-7,0.133,1.4000000000000001,53.82,3,810,0
2003,1,7,18,30,0,0,-7,0.133,2,56.28,2,810,0
2003,1,7,19,30,0,0,-8,0.133,2.7,54.65,2,810,0
2003,1,7,20,30,0,0,-8,0.133,3,51.31,1,810,0
2003,1,7,21,30,0,0,-10,0.133,2.9000000000000004,46.89,1,810,0
2003,1,7,22,30,0,0,-10,0.133,2.9000000000000004,43.89,1,810,0
2003,1,7,23,30,0,0,-11,0.133,3.2,42.67,1,810,0
2003,1,8,0,30,0,0,-11,0.133,3.7,42.07,2,810,0
2003,1,8,1,30,0,0,-11,0.133,4.1000000000000005,42.32,2,810,0
2003,1,8,2,30,0,0,-10,0.133,4.3,43.7,2,810,0
2003,1,8,3,30,0,0,-10,0.133,4.5,45.07,2,810,0
2003,1,8,4,30,0,0,-10,0.133,4.6000000000000005,45.49,2,810,0
2003,1,8,5,30,0,0,-10,0.133,4.9,44.02,1,810,0
2003,1,8,6,30,0,0,-11,0.133,5.1000000000000005,42,1,810,0
2003,1,8,7,30,0,0,-11,0.133,5.5,37.71,3,810,0
2003,1,8,8,30,33,741,-10,0.133,5.7,32.74,6,810,158
2003,1,8,9,30,45,899,-9,0.133,5.2,30.03,9,810,318
2003,1,8,10,30,50,967,-8,0.133,4.3,27.03,12,800,439
2003,1,8,11,30,53,996,-8,0.133,3.3000000000000003,23.61,14,800,507
2003,1,8,12,30,53,998,-8,0.133,2.1,21.32,15,800,515
2003,1,8,13,30,51,974,-8,0.133,1.1,22.89,14,800,461
2003,1,8,14,30,46,918,-6,0.133,0.6000000000000001,31.39,12,800,353
2003,1,8,15,30,36,792,-3,0.133,0.4,48.45,9,800,201
2003,1,8,16,30,16,443,-6,0.133,0.30000000000000004,50.88,5,800,39
2003,1,8,17,30,0,0,-7,0.14100000000000001,0.2,59.08,2,800,0
2003,1,8,18,30,0,0,-7,0.14100000000000001,0.8,57.21,1,800,0
2003,1,8,19,30,0,0,-8,0.14100000000000001,1.7000000000000002,53.79,1,800,0
2003,1,8,20,30,0,0,-9,0.14100000000000001,2.1,50.68,0,800,0
2003,1,8,21,30,0,0,-9,0.14100000000000001,1.9000000000000001,52.050000000000004,0,800,0
2003,1,8,22,30,0,0,-10,0.14100000000000001,1.6,54.24,0,800,0
2003,1,8,23,30,0,0,-10,0.14100000000000001,1.4000000000000001,57.33,-1,800,0
2003,1,9,0,30,0,0,-10,0.14100000000000001,1.2000000000000002,60.99,-2,800,0
2003,1,9,1,30,0,0,-10,0.14100000000000001,1.1,60.160000000000004,-2,800,0
2003,1,9,2,30,0,0,-10,0.14100000000000001,1,58.9,-2,800,0
2003,1,9,3,30,0,0,-11,0.14100000000000001,0.9,57.69,-2,800,0
2003,1,9,4,30,0,0,-11,0.14100000000000001,1.4000000000000001,57.32,-2,800,0
2003,1,9,5,30,0,0,-11,0.14100000000000001,2,58.160000000000004,-2,800,0
2003,1,9,6,30,0,0,-10,0.14100000000000001,2.1,70.03,-4,800,0
2003,1,9,7,30,0,0,-10,0.14100000000000001,2.3000000000000003,71.68,-4,800,0
2003,1,9,8,30,60,1,-10,0.14100000000000001,2.6,60.050000000000004,-2,810,60
2003,1,9,9,30,120,32,-11,0.14100000000000001,2.5,49.01,0,810,130
2003,1,9,10,30,181,103,-11,0.14100000000000001,2.4000000000000004,42.34,1,800,223
2003,1,9,11,30,170,474,-10,0.14100000000000001,2.7,43.44,2,800,387
2003,1,9,12,30,67,942,-10,0.14100000000000001,3,41.64,3,800,505
2003,1,9,13,30,66,911,-10,0.14100000000000001,3.4000000000000004,45.63,2,800,451
2003,1,9,14,30,63,830,-10,0.14100000000000001,3.4000000000000004,45.77,1,800,342
2003,1,9,15,30,49,684,-10,0.14100000000000001,2.3000000000000003,52.61,0,800,193
2003,1,9,16,30,21,305,-10,0.14100000000000001,1.3,60.620000000000005,-2,800,37
2003,1,9,17,30,0,0,-10,0.14100000000000001,0.9,63.03,-3,800,0
2003,1,9,18,30,0,0,-10,0.14100000000000001,0.6000000000000001,68.46000000000001,-4,800,0
2003,1,9,19,30,0,0,-10,0.14100000000000001,0.6000000000000001,69.09,-4,800,0
2003,1,9,20,30,0,0,-10,0.14100000000000001,0.6000000000000001,69.36,-4,800,0
2003,1,9,21,30,0,0,-10,0.14100000000000001,0.8,69.35000000000001,-4,800,0
2003,1,9,22,30,0,0,-10,0.14100000000000001,0.9,74.2,-5,800,0
2003,1,9,23,30,0,0,-11,0.14100000000000001,0.8,73.13,-5,800,0
2003,1,10,0,30,0,0,-11,0.14100000000000001,0.9,72.39,-5,800,0
2003,1,10,1,30,0,0,-11,0.14100000000000001,1.1,72.3,-5,800,0
2003,1,10,2,30,0,0,-10,0.14100000000000001,1.2000000000000002,67.95,-4,800,0
2003,1,10,3,30,0,0,-10,0.14100000000000001,1.3,70.67,-4,800,0
2003,1,10,4,30,0,0,-10,0.14100000000000001,1.2000000000000002,71.56,-4,800,0
2003,1,10,5,30,0,0,-10,0.14100000000000001,1.1,71.68,-4,800,0
2003,1,10,6,30,0,0,-10,0.14100000000000001,1,66.87,-3,800,0
2003,1,10,7,30,0,0,-10,0.14100000000000001,1,62.64,-2,800,0
2003,1,10,8,30,12,0,-9,0.14100000000000001,1.3,61.050000000000004,-1,800,12
2003,1,10,9,30,26,0,-8,0.14100000000000001,1.6,61.31,0,800,26
2003,1,10,10,30,152,18,-7,0.14100000000000001,1.3,61.17,0,800,160
2003,1,10,11,30,189,383,-6,0.14100000000000001,0.7000000000000001,60.4,0,800,366
2003,1,10,12,30,196,369,-6,0.14100000000000001,0.5,63.64,1,800,368
2003,1,10,13,30,192,229,-5,0.14100000000000001,0.5,66.22,1,800,290
2003,1,10,14,30,130,356,-5,0.14100000000000001,0.7000000000000001,67.22,0,800,251
2003,1,10,15,30,54,631,-5,0.14100000000000001,0.9,73.24,0,800,189
2003,1,10,16,30,22,283,-5,0.14100000000000001,1,83.24,-1,800,38
2003,1,10,17,30,0,0,-5,0.14100000000000001,0.9,87.11,-2,800,0
2003,1,10,18,30,0,0,-6,0.14100000000000001,0.9,85.34,-2,800,0
2003,1,10,19,30,0,0,-6,0.14100000000000001,1,90.19,-2,800,0
2003,1,10,20,30,0,0,-6,0.14100000000000001,1,88.84,-3,800,0
2003,1,10,21,30,0,0,-6,0.14100000000000001,1,87.71000000000001,-3,800,0
2003,1,10,22,30,0,0,-6,0.14100000000000001,0.9,86.16,-3,800,0
2003,1,10,23,30,0,0,-7,0.14100000000000001,0.7000000000000001,84.37,-3,800,0
2003,1,11,0,30,0,0,-7,0.14100000000000001,0.8,82.47,-3,800,0
2003,1,11,1,30,0,0,-7,0.14100000000000001,1,81.16,-3,800,0
2003,1,11,2,30,0,0,-7,0.14100000000000001,1,74.91,-2,800,0
2003,1,11,3,30,0,0,-7,0.14100000000000001,0.9,74.98,-2,800,0
2003,1,11,4,30,0,0,-7,0.14100000000000001,0.6000000000000001,74.97,-2,800,0
2003,1,11,5,30,0,0,-7,0.14100000000000001,0.30000000000000004,74.81,-2,800,0
2003,1,11,6,30,0,0,-7,0.14100000000000001,0.30000000000000004,79.91,-3,800,0
2003,1,11,7,30,0,0,-7,0.14100000000000001,0.5,74.01,-2,800,0
2003,1,11,8,30,61,6,-7,0.14100000000000001,0.8,66.78,0,800,62
2003,1,11,9,30,111,384,-6,0.14100000000000001,1.3,65.7,0,800,229
2003,1,11,10,30,148,453,-6,0.14100000000000001,1.6,63.43,0,800,332
2003,1,11,11,30,205,297,-5,0.14100000000000001,1.9000000000000001,64.06,1,800,342
2003,1,11,12,30,204,328,-6,0.14100000000000001,2.2,63.79,1,800,358
2003,1,11,13,30,151,495,-6,0.14100000000000001,2.4000000000000004,63.84,1,800,363
2003,1,11,14,30,80,734,-5,0.14100000000000001,2.4000000000000004,64.45,1,800,332
2003,1,11,15,30,79,285,-5,0.14100000000000001,2,70.51,0,800,141
2003,1,11,16,30,22,34,-5,0.14100000000000001,1.8,76.03,0,800,24
2003,1,11,17,30,0,0,-5,0.14100000000000001,1.3,81.68,-1,800,0
2003,1,11,18,30,0,0,-5,0.14100000000000001,0.8,81.86,-1,800,0
2003,1,11,19,30,0,0,-5,0.14100000000000001,0.4,81.61,-1,800,0
2003,1,11,20,30,0,0,-5,0.14100000000000001,0.4,86.60000000000001,-2,800,0
2003,1,11,21,30,0,0,-6,0.14100000000000001,0.6000000000000001,90.53,-3,800,0
2003,1,11,22,30,0,0,-6,0.14100000000000001,1.1,86.91,-3,800,0
2003,1,11,23,30,0,0,-7,0.14100000000000001,1.7000000000000002,88.8,-3,800,0
2003,1,12,0,30,0,0,-8,0.14100000000000001,2.3000000000000003,83.42,-4,800,0
2003,1,12,1,30,0,0,-9,0.14100000000000001,2.9000000000000004,78.61,-4,800,0
2003,1,12,2,30,0,0,-9,0.14100000000000001,3.2,74.36,-4,800,0
2003,1,12,3,30,0,0,-10,0.14100000000000001,3.4000000000000004,72.81,-4,800,0
2003,1,12,4,30,0,0,-9,0.14100000000000001,3.6,68.16,-3,800,0
2003,1,12,5,30,0,0,-9,0.14100000000000001,3.9000000000000004,69.4,-3,800,0
2003,1,12,6,30,0,0,-9,0.14100000000000001,4.1000000000000005,70.55,-3,800,0
2003,1,12,7,30,0,0,-9,0.14100000000000001,4.4,66.26,-2,810,0
2003,1,12,8,30,37,716,-8,0.14100000000000001,4.800000000000001,56.31,0,810,160
2003,1,12,9,30,49,882,-7,0.14100000000000001,5,51.17,3,810,322
2003,1,12,10,30,55,955,-8,0.14100000000000001,4.3,46.88,4,810,446
2003,1,12,11,30,60,979,-8,0.14100000000000001,3.5,42.65,5,810,515
2003,1,12,12,30,61,982,-8,0.14100000000000001,2.8000000000000003,39.29,6,810,525
2003,1,12,13,30,59,958,-8,0.14100000000000001,2.3000000000000003,42.24,5,810,473
2003,1,12,14,30,57,887,-7,0.14100000000000001,1.5,50.75,4,810,363
2003,1,12,15,30,45,757,-7,0.14100000000000001,0.7000000000000001,58.58,2,810,212
2003,1,12,16,30,21,410,-7,0.14100000000000001,0.6000000000000001,60.61,0,810,47
2003,1,12,17,30,0,0,-7,0.14100000000000001,0.9,65.11,0,810,0
2003,1,12,18,30,0,0,-7,0.14100000000000001,1.1,66.17,0,810,0
2003,1,12,19,30,0,0,-7,0.14100000000000001,1.4000000000000001,66.66,0,810,0
2003,1,12,20,30,0,0,-7,0.14100000000000001,1.5,66.87,0,810,0
2003,1,12,21,30,0,0,-7,0.14100000000000001,1.7000000000000002,66.5,0,810,0
2003,1,12,22,30,0,0,-7,0.14100000000000001,2.3000000000000003,65.33,0,810,0
2003,1,12,23,30,0,0,-7,0.14100000000000001,3,64.14,0,810,0
2003,1,13,0,30,0,0,-8,0.14100000000000001,3.3000000000000003,62.940000000000005,0,810,0
2003,1,13,1,30,0,0,-8,0.14100000000000001,3.4000000000000004,62.190000000000005,0,810,0
2003,1,13,2,30,0,0,-8,0.14100000000000001,3.6,62.82,0,810,0
2003,1,13,3,30,0,0,-7,0.14100000000000001,3.8000000000000003,63.82,0,810,0
2003,1,13,4,30,0,0,-7,0.14100000000000001,4.1000000000000005,65.11,0,810,0
2003,1,13,5,30,0,0,-7,0.14100000000000001,4.3,66.02,0,810,0
2003,1,13,6,30,0,0,-7,0.14100000000000001,4.5,66.5,0,810,0
2003,1,13,7,30,0,0,-7,0.14100000000000001,4.5,62.190000000000005,0,810,0
2003,1,13,8,30,67,108,-6,0.14100000000000001,4.5,57.19,2,810,86
2003,1,13,9,30,132,160,-5,0.14100000000000001,4.800000000000001,52.82,5,810,182
2003,1,13,10,30,56,918,-5,0.14100000000000001,5,46.08,7,810,433
2003,1,13,11,30,62,941,-5,0.14100000000000001,5,45.1,8,810,501
2003,1,13,12,30,67,932,-4,0.14100000000000001,4.800000000000001,43.57,9,810,509
2003,1,13,13,30,23,0,-3,0.14100000000000001,4.1000000000000005,48.77,8,810,23
2003,1,13,14,30,103,568,-3,0.14100000000000001,3.1,58.86,6,810,301
2003,1,13,15,30,56,551,-3,0.14100000000000001,2.1,71.73,3,810,179
2003,1,13,16,30,24,170,-3,0.14100000000000001,1.6,74.95,1,810,35
2003,1,13,17,30,0,0,-4,0.14100000000000001,1.5,79.88,0,810,0
2003,1,13,18,30,0,0,-4,0.14100000000000001,1.6,79.4,0,810,0
2003,1,13,19,30,0,0,-4,0.14100000000000001,1.9000000000000001,78.26,0,810,0
2003,1,13,20,30,0,0,-4,0.14100000000000001,2.3000000000000003,76.38,0,810,0
2003,1,13,21,30,0,0,-5,0.14100000000000001,2.6,79.59,0,810,0
2003,1,13,22,30,0,0,-5,0.14100000000000001,2.6,76.99,0,810,0
2003,1,13,23,30,0,0,-6,0.14100000000000001,2.2,74.08,0,810,0
2003,1,14,0,30,0,0,-6,0.14100000000000001,1.7000000000000002,69.82000000000001,0,810,0
2003,1,14,1,30,0,0,-7,0.14100000000000001,1.3,65.91,0,810,0
2003,1,14,2,30,0,0,-7,0.14100000000000001,0.9,63.64,0,810,0
2003,1,14,3,30,0,0,-8,0.14100000000000001,0.6000000000000001,62.39,0,810,0
2003,1,14,4,30,0,0,-8,0.14100000000000001,0.4,62.300000000000004,0,810,0
2003,1,14,5,30,0,0,-8,0.14100000000000001,0.4,62.980000000000004,0,810,0
2003,1,14,6,30,0,0,-7,0.14100000000000001,0.6000000000000001,64.62,0,810,0
2003,1,14,7,30,0,0,-7,0.14100000000000001,1,63.06,0,810,0
2003,1,14,8,30,48,463,-5,0.14100000000000001,1.1,64.31,2,810,129
2003,1,14,9,30,110,4,-5,0.14100000000000001,1.1,59.730000000000004,4,810,112
2003,1,14,10,30,63,891,-4,0.14100000000000001,1.5,50.89,7,810,431
2003,1,14,11,30,66,930,-4,0.14100000000000001,1.8,48.15,8,810,502
2003,1,14,12,30,69,928,-4,0.14100000000000001,1.6,45.09,9,810,512
2003,1,14,13,30,69,896,-4,0.14100000000000001,1,45.09,9,810,461
2003,1,14,14,30,113,501,-3,0.14100000000000001,0.30000000000000004,53.65,7,810,290
2003,1,14,15,30,85,258,-2,0.14100000000000001,0.2,70.43,4,810,143
2003,1,14,16,30,26,102,-4,0.14100000000000001,0.4,73.8,2,810,33
2003,1,14,17,30,0,0,-4,0.14100000000000001,0.5,72.27,1,810,0
